$PROTNR$;$PROCOD$;$PROTYP$;$PRONAM$;$PROEAN$;$PROKDS$;$PROLDS$;$PROLIF$;$PROMMG$;$PROSTA$;$PROBEH$;$PROVEP$;$PROPEH$;$PROIEH$;$PROLZE$;$PROWFL$;$PROLIK$;$PROOPR$;$PROMPR$;$PROVVA$;$PROKRE$;$PROZOL$;$PRONEX$;$PROONL$;$PROOST$;$PROKEY$;$PROODE$;$PROSEQ$
$111864$;$111864$;$Ersatzteil$;$Schraube  M 11 x  1     L 2602$;$4030293003064$;$NACH BEILIEGENDER ZEICHNUNG$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.7;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$112135$;$112135$;$Ersatzteil$;$Mutter, Schlitz-$;$4030293003156$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.5;0.0;$$;$$;$73181900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$112321$;$112321$;$Ersatzteil$;$Ring, Dichtungs-$;$4030293003163$;$nach der bei Ihnen befindl.Zeichnung,   Metabo-Qualität,imprägniert$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.8;0.0;$$;$$;$59119010$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$112593$;$112593$;$Ersatzteil$;$Ring, Wellendicht-, DIN 3760$;$4030293003170$;$22 X 35 X 7 MM , BA$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.15;0.0;$$;$$;$40169300$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$112631$;$112631$;$Ersatzteil$;$Mutter, Sechskant- M  9X1X3,5#$;$4030293003194$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.15;0.0;$$;$$;$73181691$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$112712$;$112712$;$Ersatzteil$;$Schraube, DIN  912  M  5x 20$;$4030293003224$;$AUS EDELSTAHL V 2 A, ROSTFREI$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.35;0.0;$$;$$;$73181569$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$113204$;$113204$;$Ersatzteil$;$Schlauch, Kabelschutz d = 11$;$4030293003309$;$11/11,2 MM DURCHM.55 SHORE$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.95;0.0;$$;$$;$40169991$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$113247$;$113247$;$Ersatzteil$;$Buchse, Stopf-$;$4030293003316$;$aus PTFE 4 x 7 x 12  VENTILSCHNUR       Ihre Nr.: 08214A4013$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.85;0.0;$$;$$;$59119090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$113263$;$113263$;$Ersatzteil$;$Ring, Stütz-$;$4030293003330$;$NACH BEILIEGENDER ZEICHNUNG$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.35;0.0;$$;$$;$68159990$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$113271$;$113271$;$Ersatzteil$;$Stift, Gewinde mit Bohrung$;$4030293003347$;$NACH VORLIEGENDER ZEICHNUNG$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.3;0.0;$$;$$;$73181900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$113859$;$113859$;$Ersatzteil$;$Deckel m.Wellendichtung LW2402$;$4030293003378$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;10.1;0.0;$$;$$;$84839089$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$113948$;$113948$;$Ersatzteil$;$Ring, Distanz- 31,5 x 28 x 0,2$;$4030293003392$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.7;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$113956$;$113956$;$Ersatzteil$;$Schraube, DIN 7991  M  5x 10$;$4030293003408$;$10.9$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.35;0.0;$$;$$;$73181569$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114081$;$114081$;$Ersatzteil$;$Schraube, DIN  912  M  5x 70$;$4030293003422$;$QUAL. 8.8$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.9;0.0;$$;$$;$73181569$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114154$;$114154$;$Ersatzteil$;$Ring, Dichtungs- 6001AV$;$4030293003446$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.7;0.0;$$;$$;$73269095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114294$;$114294$;$Ersatzteil$;$Schraube, DIN  912  M  5x 60$;$4030293003453$;$QUAL. 8.8$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.65;0.0;$$;$$;$73181569$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114316$;$114316$;$Ersatzteil$;$Deckel, Lager-$;$4030293003460$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;21.5;0.0;$$;$$;$84839089$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114383$;$114383$;$Ersatzteil$;$Scheibe, Unterleg-$;$4030293003514$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.95;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114421$;$114421$;$Ersatzteil$;$Ring, Innen- DIN620 7.10.10,5#$;$4030293003545$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.7;0.0;$$;$$;$84849000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114448$;$114448$;$Ersatzteil$;$Ring, Sicher.- DIN 472 24X1,2$;$4030293003552$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.3;0.0;$$;$$;$73182900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114456$;$114456$;$Ersatzteil$;$Ring, Sicher.- DIN 472 1,75X40$;$4030293003569$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.9;0.0;$$;$$;$73182900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114480$;$114480$;$Ersatzteil$;$Scheibe, Feder-, DIN 137 A10 #$;$4030293003590$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.3;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114596$;$114596$;$Ersatzteil$;$Schraube, DIN   84  M  5x100 #$;$4030293003620$;$Zylinder,QUAL. 4.8, BLANK,$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.8;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114669$;$114669$;$Ersatzteil$;$Schalter$;$4030293003682$;$IHRE NR. 1263.0101$;$$;$$;0;0;0;0;0;$$;0;0;$$;16.5;0.0;$$;$$;$85365080$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114898$;$114898$;$Ersatzteil$;$Welle, Vorgelege- ZBS 1400 N #$;$4030293003729$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;33.0;0.0;$$;$$;$84831095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114936$;$114936$;$Ersatzteil$;$Mutter, Überwurf-$;$4030293003750$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;38.5;0.0;$$;$$;$73181900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$114979$;$114979$;$Ersatzteil$;$Stift, Zylinder        6 M6x20$;$4030293003798$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.45;0.0;$$;$$;$73170090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$115177$;$115177$;$Ersatzteil$;$Gehäuse, Scherenkopf- mit GB$;$4030293003873$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;235.0;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$115215$;$115215$;$Ersatzteil$;$Scheibe                      #$;$4030293003910$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.8;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$115312$;$115312$;$Ersatzteil$;$Käfig, Nadel-                #$;$4030293004009$;$K 17 X 21 10A$;$$;$$;0;0;0;0;0;$$;0;0;$$;11.3;0.0;$$;$$;$84824000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$115347$;$115347$;$Ersatzteil$;$Schraube, Pass-,     M 5     #$;$4030293004030$;$NACH BEIL. ZEICHNUNG$;$$;$$;0;0;0;0;0;$$;0;0;$$;6.1;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$115460$;$115460$;$Ersatzteil$;$Innensechskantschlüssel, SW 5$;$4030293004061$;$DIN 911, vergütet verzinkt 12.9         Ihre Nr.: 061117$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.95;0.0;$$;$$;$82041100$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$115479$;$115479$;$Ersatzteil$;$Schleif.u.Einstellehre BL o,8#$;$4030293004078$;$AUS MS 63 HH, NACH ZEICHNUNG$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.8;0.0;$$;$$;$90173010$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$116394$;$116394$;$Ersatzteil$;$Kopfstück mit Toleranzring   #$;$4030293004207$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;39.6;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$116637$;$116637$;$Ersatzteil$;$Luftführung                  #$;$4030293004221$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.15;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$116815$;$116815$;$Ersatzteil$;$Schelle, Kabel          BL 1,5$;$4030293004252$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.65;0.0;$$;$$;$39174000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$116823$;$116823$;$Ersatzteil$;$Hebel, Schalt mit Buchse$;$4030293004269$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;7.75;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$117633$;$117633$;$Ersatzteil$;$Deckel$;$4030293004368$;$AL-LEG. 226$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.9;0.0;$$;$$;$76169910$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$117641$;$117641$;$Ersatzteil$;$Ring, Dichtungs- 6003JV$;$4030293004375$;$V=+0,10b.+0,13 D=MAX 34,9$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.0;0.0;$$;$$;$73269095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$117676$;$117676$;$Ersatzteil$;$Schraube, DIN  965  M  5x 12$;$4030293004399$;$4.8, BLANK,$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.3;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$117978$;$117978$;$Ersatzteil$;$Handgriff                    #$;$4030293004412$;$AUS GUMMI,QUAL.3673,SCHWARZ$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.45;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$118532$;$118532$;$Ersatzteil$;$Gehäuse, Getriebe-$;$4030293004443$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;53.6;0.0;$$;$$;$84834023$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$118591$;$118591$;$Ersatzteil$;$Schraube, DIN  933  M 14x 16 v$;$4030293004481$;$QUAL.8.8  VERZINKT$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.65;0.0;$$;$$;$73181589$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$118672$;$118672$;$Ersatzteil$;$Deckel, Lager-$;$4030293004504$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;60.5;0.0;$$;$$;$84839089$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$118702$;$118702$;$Ersatzteil$;$Lager, Kugel- DIN 625 6003-2Z/$;$4030293004528$;$GEFETTET MIT LHT 23                     6003-2Z/LHT23$;$$;$$;0;0;0;0;0;$$;0;0;$$;6.5;0.0;$$;$$;$84821010$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$118788$;$118788$;$Ersatzteil$;$Kabel 4X1QX4M$;$4030293004566$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;19.8;0.0;$$;$$;$85444290$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$118796$;$118796$;$Ersatzteil$;$Litze,kpl.ge./gr.1,00q 180mm #$;$4030293004573$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.35;0.0;$$;$$;$85444995$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$119261$;$119261$;$Ersatzteil$;$Schraube, M 14 x 25 v$;$4030293004597$;$QUAL.8.8,VERZINKT$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.0;0.0;$$;$$;$73181589$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$119385$;$119385$;$Ersatzteil$;$Deckel m.Wellendicht. LW2602$;$4030293004627$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;9.7;0.0;$$;$$;$84839089$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$119415$;$119415$;$Ersatzteil$;$Mutter M 0,75$;$4030293004658$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.65;0.0;$$;$$;$73181610$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$119423$;$119423$;$Ersatzteil$;$Buchse                       #$;$4030293004665$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.8;0.0;$$;$$;$84833080$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$119482$;$119482$;$Ersatzteil$;$Lager, Kugel- DIN 625 6201-2RS$;$4030293004689$;$6201-2RSH$;$$;$$;0;0;0;0;0;$$;0;0;$$;6.05;0.0;$$;$$;$84821090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$119490$;$119490$;$Ersatzteil$;$Mutter, Sechskant- M 16X1$;$4030293004696$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.5;0.0;$$;$$;$73181699$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$119695$;$119695$;$Ersatzteil$;$Feder, Druck-                #$;$4030293004733$;$NACH ZEICHNUNG$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.95;0.0;$$;$$;$73181590$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120006$;$120006$;$Ersatzteil$;$Platte, Dicht Zellkautschuk  #$;$4030293004788$;$NACH ZEICHNUNG 2 MM STARK,ROHDICHTE     250-300 KG/CBM LT.MUSTER V. 20.9.93$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.65;0.0;$$;$$;$40081900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120022$;$120022$;$Ersatzteil$;$Ring, Lager-$;$4030293004795$;$AUS FORM 1314,QUAL.8855 A,sonstige Datennach der Ihnen vorliegenden Zeichnung$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.5;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120030$;$120030$;$Ersatzteil$;$Kohlenhalter 230/CEE$;$4030293004801$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.3;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120057$;$120057$;$Ersatzteil$;$Kohlenhalterkappe$;$4030293004818$;$nach unserer Ihnen vorliegenden         Zeichnung,Ihre Nr.:1625297$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.85;0.0;$$;$$;$85472000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120065$;$120065$;$Ersatzteil$;$Schraube, DIN 7985  M  5x190,5$;$4030293004825$;$REF NR. 107.220, ZYLINDER, KREUZSCHLITZ FORM Z, ACHTUNG: BRÜNIEREN SEPARAT!!!$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.6;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120081$;$120081$;$Ersatzteil$;$Schlauch, Kabelschutz$;$4030293004849$;$AUS GUMMI, SCHWARZ NBR-NR 5/5$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.85;0.0;$$;$$;$40169991$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120154$;$120154$;$Ersatzteil$;$Kohle K21 6x16x20 L86 F13$;$4030293004856$;$QUAL. L 86 F 13,IHRE NR.131116100021N   K 21$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.35;0.0;$$;$$;$85452000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120162$;$120162$;$Ersatzteil$;$Kohle K22 8x16x19,5 L41 F10  #$;$4030293004863$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.6;0.0;$$;$$;$85452000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120197$;$120197$;$Ersatzteil$;$Ring, O-$;$4030293004887$;$80 X 2,5 MM CA 70 SHORE,AUS NBR$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.7;0.0;$$;$$;$40169999$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120227$;$120227$;$Ersatzteil$;$Scheibe$;$4030293004917$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;2.0;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120251$;$120251$;$Ersatzteil$;$Ring, Dichtungs-$;$4030293004948$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.6;0.0;$$;$$;$84841000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120316$;$120316$;$Ersatzteil$;$Magnetfeld 230/CEE   M 2104 FR$;$4030293004955$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;66.0;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120332$;$120332$;$Ersatzteil$;$Feder, Kontakt-$;$4030293004962$;$NACH DER IHNEN VORLIEGENDEN ZEICHNUNG$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.9;0.0;$$;$$;$73209090$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120375$;$120375$;$Ersatzteil$;$Hülse, Nadel HK 1512$;$4030293004979$;$B, 15 X 21 X 12                         Ihre Nr.: 003-655-962$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.9;0.0;$$;$$;$84824000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120383$;$120383$;$Ersatzteil$;$Ritzel   MZ 1,15 x 17 L 2108$;$4030293004986$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;23.0;0.0;$$;$$;$84839020$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120391$;$120391$;$Ersatzteil$;$Buchse, Dichtungs- kpl.$;$4030293004993$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.9;0.0;$$;$$;$84833080$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120448$;$120448$;$Ersatzteil$;$Deckel$;$4030293005006$;$AUS AL-DRUCKGUß LEG.331,FORM DF 1321$;$$;$$;0;0;0;0;0;$$;0;0;$$;6.1;0.0;$$;$$;$76169910$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120502$;$120502$;$Ersatzteil$;$Handgriff, Rohr- rot    L2108$;$4030293005020$;$AUS GRILON A 28 NZ ROT NR.7462 CF       A+S 114$;$$;$$;0;0;0;0;0;$$;0;0;$$;10.0;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120510$;$120510$;$Ersatzteil$;$Schalter, 110 V$;$4030293005037$;$IHRE NR. 1251.0401$;$$;$$;0;0;0;0;0;$$;0;0;$$;18.0;0.0;$$;$$;$85365011$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120731$;$120731$;$Ersatzteil$;$Ritzel   MZ 1,0  x 15  L 2106$;$4030293005051$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;22.6;0.0;$$;$$;$84839020$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120839$;$120839$;$Ersatzteil$;$Luftführung$;$4030293005068$;$AUS MAKROLON-REGENERAT$;$$;$$;0;0;0;0;0;$$;0;0;$$;3.5;0.0;$$;$$;$39269097$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120855$;$120855$;$Ersatzteil$;$Schraube, DIN  912  M  5x 25$;$4030293005082$;$QUAL.8.8$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.3;0.0;$$;$$;$73181569$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$120979$;$120979$;$Ersatzteil$;$Schraube, Zyl.M5x86,5$;$4030293005112$;$GEWINDELÄNGE 12 MM,REF.NR. 107.220      Güte 5.8,brüniert$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.8;0.0;$$;$$;$73181559$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121398$;$121398$;$Ersatzteil$;$Schraube, M 5x 16 DIN 7991$;$4030293005181$;$JEDOCH MIT INNENTORX T 25$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.65;0.0;$$;$$;$73181569$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121614$;$121614$;$Ersatzteil$;$Schraube, DIN  912  M  6x 12$;$4030293005204$;$QUAL.8.8 schwarz$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.3;0.0;$$;$$;$73181569$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121657$;$121657$;$Ersatzteil$;$Schraube, DIN  912  M  6x 30$;$4030293005211$;$QUAL. 8.8                               POS. 42 LT. STÜCKLISTE$;$$;$$;0;0;0;0;0;$$;0;0;$$;0.35;0.0;$$;$$;$73181569$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121665$;$121665$;$Ersatzteil$;$Ring, Dichtungs- 6002A$;$4030293005228$;$VORSPANNUNG  0,00$;$$;$$;0;0;0;0;0;$$;0;0;$$;1.4;0.0;$$;$$;$73269095$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121673$;$121673$;$Ersatzteil$;$Ring, Labyrinth-$;$4030293005235$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;5.25;0.0;$$;$$;$76169990$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121835$;$121835$;$Ersatzteil$;$Gehäuse, Kopfstück-    H 2112$;$4030293005266$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;75.8;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121843$;$121843$;$Ersatzteil$;$Deckel, Zwischen-            #$;$4030293005273$;$A+S 118$;$$;$$;0;0;0;0;0;$$;0;0;$$;4.05;0.0;$$;$$;$39174000$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121851$;$121851$;$Ersatzteil$;$Deckel, Lager-$;$4030293005280$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;37.7;0.0;$$;$$;$84839089$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121878$;$121878$;$Ersatzteil$;$Schutzhaube Geradschleifer, 150 Ø$;$4030293005297$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;39.8;0.0;$$;$$;$84679900$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121894$;$121894$;$Ersatzteil$;$Zahnrad MZ 1,25 x 25$;$4030293005303$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;21.8;0.0;$$;$$;$84839020$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121908$;$121908$;$Ersatzteil$;$Ritzel   MZ 1,25 x 12    H1212$;$4030293005310$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;22.3;0.0;$$;$$;$84839089$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121924$;$121924$;$Ersatzteil$;$Ritzel mit Buchse        H1206$;$4030293005334$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;22.0;0.0;$$;$$;$84839020$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121967$;$121967$;$Ersatzteil$;$Zahnrad MZ 1,25 x 30$;$4030293005358$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;19.8;0.0;$$;$$;$84839020$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$121991$;$121991$;$Ersatzteil$;$Buchse, Dichtungs-$;$4030293005365$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;15.8;0.0;$$;$$;$84833080$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$122009$;$122009$;$Ersatzteil$;$Scheibe, Dichtungs-$;$4030293005372$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;10.3;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$122017$;$122017$;$Ersatzteil$;$Scheibe$;$4030293005389$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;7.4;0.0;$$;$$;$73182200$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$122025$;$122025$;$Ersatzteil$;$Buchse, Dichtungs-$;$4030293005396$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;10.6;0.0;$$;$$;$84833080$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$122033$;$122033$;$Ersatzteil$;$Buchse$;$4030293005402$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;7.35;0.0;$$;$$;$84833080$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$122041$;$122041$;$Ersatzteil$;$Hülse$;$4030293005419$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;32.3;0.0;$$;$$;$76169910$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$122343$;$122343$;$Ersatzteil$;$Magnetfeld 230/240/CEE L 2108+$;$4030293005464$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;59.8;0.0;$$;$$;$85030099$;$1$;$J$;$J$;$300$;$Nexmart$;10;
$122653$;$122653$;$Zubehör$;$Kleber, Flansch - FLEX$;$4030293005716$;$N 200,Art.Nr.04872 ,Inhalt 250 g$;$$;$$;0;0;0;0;0;$$;0;0;$$;13.9;0.0;$$;$$;$35069100$;$1$;$J$;$J$;$20020$;$Nexmart$;10;
$122696$;$122696$;$Zubehör$;$Flansch 120                  #$;$4030293005747$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;8.35;0.0;$$;$$;$84662098$;$1$;$J$;$J$;$20020$;$Nexmart$;10;
$122726$;$122726$;$Zubehör$;$Filzteller mit Gewindeflansch M14, 125 Ø$;$4030293005761$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;61.0;0.0;$$;$$;$59119010$;$1$;$J$;$J$;$20020$;$Nexmart$;10;
$122734$;$122734$;$Zubehör$;$Filzteller mit Gewindeflansch M14, 175 Ø$;$4030293005778$;$$;$$;$$;0;0;0;0;0;$$;0;0;$$;77.6;0.0;$$;$$;$59119010$;$1$;$J$;$J$;$20020$;$Nexmart$;10;
$122742$;$122742$;$Zubehör$;$Ersatzfilz mit Fiberrücken, 125 Ø$;$4030293005785$;$x50x25mm,mit aufgeleimter Fiberscheibe, außen abgerundet,Bohrung 25 mm,Härte M 2$;$$;$$;0;0;0;0;0;$$;0;0;$$;28.9;0.0;$$;$$;$59119010$;$1$;$J$;$J$;$20020$;$Nexmart$;10;
$122750$;$122750$;$Zubehör$;$Ersatzfilz mit Fiberrücken, 175 Ø$;$4030293005792$;$X 5O X 25 MM,MIT AUFGEL.FILZSCHEIBE,AUßEN ABGERUNDET, HÄRTE M 2, 0,20$;$$;$$;0;0;0;0;0;$$;0;0;$$;41.8;0.0;$$;$$;$59119010$;$1$;$J$;$J$;$20020$;$Nexmart$;10;
